Close,High,Low,Open,Volume,Date_time,Year,Month,Day,5_day_MA,10_day_MA,20_day_MA,5_day_EMA,10_day_EMA,20_day_EMA,Target
75.32971954345703,75.72188913164872,74.47828196166768,75.63143104627775,29134000,2020-07-17,2020,07,17,75.34324951171875,75.09721221923829,73.917907169887,75.30417506067943,74.96677689665134,74.54816835431947,0.0
77.82341003417969,78.05056018855623,74.73576064024856,75.31531586718292,31146000,2020-07-20,2020,07,20,75.88383483886719,75.44524307250977,74.1782740275065,76.14584213180576,75.5130918959779,74.94954284013821,0.0
77.46055603027344,78.88061982081402,77.25477848221965,78.88061982081402,24324000,2020-07-21,2020,07,21,76.25999755859375,75.80927734375,74.38341665267944,76.58474830576817,75.88205552387653,75.24908220671819,0.0
77.9610824584961,78.03613680795574,76.84819846820074,77.56394514031136,18640000,2020-07-22,2020,07,22,76.80525512695313,76.16958541870117,74.59386758243336,77.04399247078015,76.2729582223567,75.56499889419626,0.0
75.33618927001953,78.12908958473479,74.92423975381418,77.88554214264798,32552000,2020-07-23,2020,07,23,76.78219146728516,76.19289703369141,74.63510767618816,76.47433928735686,76.09791104927369,75.5388998314376,0.0
75.14682006835938,75.43341608136954,73.98025415989288,74.50364758790789,30880000,2020-07-24,2020,07,24,76.74561157226563,76.04443054199218,74.66203990735505,76.03163317940255,75.92107965200421,75.49500384173851,0.0
76.05790710449219,76.59322306315377,75.31283180961593,75.33221731286518,24920000,2020-07-27,2020,07,27,76.39251098632812,76.13817291259765,74.73183326721191,76.04039378899881,75.9464152248505,75.55698838097149,0.0
74.57371520996094,75.87299122511513,74.44051194423864,75.8083804740653,34044000,2020-07-28,2020,07,28,75.81514282226563,76.03757019042969,74.99370155334472,75.55140289360176,75.69308774167479,75.45030172767993,0.0
75.65130615234375,76.11017974126365,74.6229190406963,74.87094877440285,22130000,2020-07-29,2020,07,29,75.35318756103516,76.07922134399413,75.26312446594238,75.58470843137341,75.68539806307444,75.47182553744025,0.0
76.12003326416016,76.43913561751346,74.17012175485686,74.40770792021185,33428000,2020-07-30,2020,07,30,75.50995635986328,76.14607391357421,75.49526977539062,75.76316594372116,75.7652126471308,75.5404240221925,-1.0
73.7098617553711,75.00168251883825,72.27190646046762,74.80584798820625,68798000,2020-07-31,2020,07,31,75.22256469726562,75.98408813476563,75.54065017700195,75.07869055424811,75.38846142708715,75.34872941384721,0.0
73.286865234375,74.08312689666825,72.84896227539409,73.8927606860198,46604000,2020-08-03,2020,08,03,74.6683563232422,75.53043365478516,75.48783836364746,74.48139179332173,75.00380432463339,75.13484095699654,0.0
72.815673828125,73.83909339507412,72.50154676609031,73.39224844568261,38070000,2020-08-04,2020,08,04,74.316748046875,75.06594543457031,75.43761138916015,73.92613781209666,74.60379387954414,74.89628813046042,0.0
73.24512481689453,73.68252732360592,72.74062389194074,73.03089830828428,39590000,2020-08-05,2020,08,05,73.83551177978515,74.59434967041015,75.38196754455566,73.69912948480136,74.35566254758628,74.72773208330138,0.0
74.5617904663086,74.67561582394502,72.86687112672202,73.1526707637032,39908000,2020-08-06,2020,08,06,73.52386322021485,74.51690979003907,75.35490341186524,73.98668651948763,74.39327685586466,74.71090739764277,0.0
74.282958984375,75.39409873069718,73.64425366648976,74.5568285194741,31556000,2020-08-07,2020,08,07,73.63848266601562,74.43052368164062,75.2374771118164,74.085444780334,74.37315932733273,74.6677833160749,0.0
74.36297607421875,74.75937015592991,73.21877638526297,73.9196123465105,25786000,2020-08-10,2020,08,10,73.85370483398438,74.26103057861329,75.19960174560546,74.17795569408212,74.37130331782168,74.63723704882281,0.0
73.5786361694336,75.05386832346794,73.46332428645557,74.18105808899057,29088000,2020-08-11,2020,08,11,74.0062973022461,74.16152267456054,75.09954643249512,73.97818182463946,74.22689498181924,74.53167470568982,0.0
74.88587951660156,75.17247554995386,73.82368884583249,73.84009371563617,28740000,2020-08-12,2020,08,12,74.3344482421875,74.08498001098633,75.08210067749023,74.28074842325509,74.34690552209685,74.56683800804882,0.0
75.473876953125,76.4083249498057,74.95471558155182,75.0707707341816,29104000,2020-08-13,2020,08,13,74.51686553955078,74.0203643798828,75.08321914672851,74.67845854775872,74.5520824249487,74.65652137865172,0.0
74.94103240966797,75.64534952534594,74.699965058978,75.33518909412157,27096000,2020-08-14,2020,08,14,74.64848022460937,74.1434814453125,75.06378479003907,74.76598325855804,74.62287767625908,74.68455043810708,0.0
75.45050811767578,75.82975404292405,74.95296209759465,75.28598164266558,27566000,2020-08-17,2020,08,17,74.86598663330078,74.35984573364257,74.94513969421386,74.99415836829917,74.77349009264367,74.75976339843513,1.0
77.46951293945312,77.66186627402821,75.73532195620004,75.85808922324392,40542000,2020-08-18,2020,08,18,75.64416198730468,74.82522964477539,74.94558753967286,75.81927693645693,75.26403356077805,75.0250619813106,0.0
76.91928100585938,78.21905006294371,76.74133787719893,77.20656716094116,33212000,2020-08-19,2020,08,19,76.05084228515625,75.19264526367188,74.89349746704102,76.18594507150821,75.56516719887918,75.21002257212048,0.0
78.62016296386719,78.8249469566417,76.45553222449537,76.71647804336872,34138000,2020-08-20,2020,08,20,76.68009948730469,75.59848251342774,75.0576961517334,76.99735120073676,76.1208920890974,75.54220550602697,0.0
78.55406951904297,79.41395612036278,77.93698709894733,78.38556884764117,28930000,2020-08-21,2020,08,21,77.40270690917968,76.02559356689453,75.22805862426758,77.51625737723187,76.56346464113804,75.8349562763631,1.0
78.94076538085938,80.23159253031231,78.56151944361463,79.22805153510491,28198000,2020-08-24,2020,08,24,78.1007583618164,76.48337249755859,75.37220153808593,77.99109342138412,76.99584234628124,76.13624757079687,0.0
79.93584442138672,80.10483804985411,78.63606787234018,78.63606787234018,44942000,2020-08-25,2020,08,25,78.59402465820312,77.11909332275391,75.64030799865722,78.63934379380251,77.53053104902621,76.5041909132828,0.0
82.13080596923828,82.47078035185446,79.70621509548977,79.92491632462286,79868000,2020-08-26,2020,08,26,79.6363296508789,77.84358596801758,75.96428298950195,79.80316456572703,78.36712756876373,77.04818801998017,0.0
81.23363494873047,82.26102864459942,80.80716906861035,82.19541675897041,37232000,2020-08-27,2020,08,27,80.15902404785156,78.41956176757813,76.21996307373047,80.27998803950531,78.88840397052765,77.45226511636436,0.0
81.73464965820312,81.87183469059607,81.05568689449889,81.19187838204202,29980000,2020-08-28,2020,08,28,80.79514007568359,79.09892349243164,76.62120246887207,80.76487525440007,79.40597893348452,77.86516195692809,1.0
81.2261734008789,81.9113477055188,81.03382008716446,81.90762380846677,36468000,2020-08-31,2020,08,31,81.2522216796875,79.67649002075196,77.01816787719727,80.91864130505762,79.73696301439459,78.18884055032015,0.0
82.54484558105469,82.79436188437329,81.12876338933997,81.34795761050812,36506000,2020-09-01,2020,09,01,81.77402191162109,80.18402328491212,77.50462646484375,81.46070940136049,80.24753713823341,78.60789429141221,-1.0
85.90337371826172,86.14692113828796,82.82417347097172,83.19422721156467,50224000,2020-09-02,2020,09,02,82.52853546142578,81.08243255615234,78.13753890991211,82.94159751483274,81.27595349669936,79.3090541328533,-1.0
81.60692596435547,84.98057243512295,80.27583354811759,84.98057243512295,62156000,2020-09-03,2020,09,03,82.60319366455079,81.38110885620117,78.48979568481445,82.49670699643707,81.33613425583779,79.52970773244027,-1.0
79.08192443847656,81.76944814324297,76.92340649465322,80.73310500069755,52172000,2020-09-04,2020,09,04,82.07264862060546,81.43389434814453,78.72974395751953,81.35844614110583,80.9262559318075,79.48674307023032,0.0
76.16675567626953,77.7312097470165,75.94904798459196,76.22242453036858,52218000,2020-09-08,2020,09,08,81.06076507568359,81.15649337768555,78.81993293762207,79.62788265011297,80.06085425551363,79.16841786796415,0.0
77.38799285888672,77.98643300957828,76.34872214842332,77.41632784910259,35494000,2020-09-09,2020,09,09,80.02939453125,80.90170822143554,79.01040077209473,78.88125271892358,79.57486199909573,78.9978178942612,0.0
76.14835357666016,78.73602207718892,75.83944456773972,77.57089738587088,32372000,2020-09-10,2020,09,10,78.0783905029297,80.30346298217773,79.07352447509766,77.97028633753413,78.95184215755846,78.72494151888749,0.0
75.58670043945312,78.29460314018425,74.42559538634134,76.34618584318524,31942000,2020-09-11,2020,09,11,76.87434539794921,79.73876953125,79.07916564941407,77.17575770447125,78.3399834961317,78.4245686943093,0.0
75.51512908935547,77.73791672786784,75.33918061702278,76.49555320325896,33932000,2020-09-14,2020,09,14,76.160986328125,79.11681747436523,79.10787048339844,76.62221483259451,77.8263634990809,78.14622771147087,0.0
76.6165771484375,77.51772236411806,76.1391674520856,76.3461888362917,26622000,2020-09-15,2020,09,15,76.25095062255859,78.65585784912109,79.16617393493652,76.62033560454178,77.60639880368433,77.99995164635386,-1.0
75.59564971923828,77.63850706664547,75.54196795476955,77.31741760909411,26234000,2020-09-16,2020,09,16,75.89248199462891,77.96093826293945,79.07248077392578,76.27877364272692,77.24080324611568,77.77012460410542,-1.0
74.33464050292969,74.96927299726208,73.06568647106627,74.35800776890527,37596000,2020-09-17,2020,09,17,75.52973937988281,76.80406494140625,78.9432487487793,75.63072926273503,76.71240432628584,77.44184243421785,0.0
72.56814575195312,74.70608768308306,71.43190193197998,74.45791380011298,62078000,2020-09-18,2020,09,18,74.92602844238282,75.90018692016602,78.6406478881836,74.60986809241193,75.95889612410913,76.97627813045085,0.0
71.1351547241211,71.99007349809688,69.91192660945039,71.57752486774599,57776000,2020-09-21,2020,09,21,74.05003356933594,75.10550994873047,78.2697021484375,73.4516303029344,75.08184590669374,76.41846005736252,0.0
72.84002685546875,73.04182264102766,71.3026640892738,72.07606670650179,31664000,2020-09-22,2020,09,22,73.29472351074219,74.7728370666504,77.96466522216797,73.24776248710698,74.67424003719881,76.07681427007766,0.0
70.34236907958984,72.61635055763189,69.96909200179233,72.50800107811435,33148000,2020-09-23,2020,09,23,72.2440673828125,74.0682746887207,77.48499145507813,72.27929801791704,73.88662333257126,75.52945521299796,0.0
70.99250793457031,71.75890269383308,70.07595896012809,70.13460844724713,29004000,2020-09-24,2020,09,24,71.57564086914063,73.55269012451171,76.92807655334472,71.85036799012961,73.36041845398505,75.09649085976183,0.0
71.82108306884766,72.07159289269238,70.24942402415434,71.20822515708272,26460000,2020-09-25,2020,09,25,71.42622833251953,73.17612838745117,76.45744895935059,71.84060634970221,73.08053838833784,74.7839763982643,0.0
72.79329681396484,73.40366703756992,72.03684516591014,73.27493851790928,40158000,2020-09-28,2020,09,28,71.75785675048829,72.90394515991211,76.01038131713867,72.15816983779146,73.02831250941705,74.5940740136199,0.0
73.03238677978516,73.39687367194625,72.50924365355029,73.08507499901698,19564000,2020-09-29,2020,09,29,71.79632873535157,72.54552612304687,75.60069198608399,72.44957548512375,73.02905328745058,74.44511916311822,0.0
73.0457992553711,74.04734548694232,72.56267103987514,72.90661955830879,34032000,2020-09-30,2020,09,30,72.3370147705078,72.29054107666016,75.1257396697998,72.64831674187334,73.03209801428126,74.31167005779895,0.0
74.06424713134766,74.50910493473182,73.52346295344805,73.77496631408265,35590000,2020-10-01,2020,10,01,72.95136260986328,72.26350173950195,74.53378334045411,73.12029353836553,73.2197617619548,74.2880770906367,0.0
72.49009704589844,73.72178162498719,72.11731297437478,72.66953426815141,25682000,2020-10-02,2020,10,02,73.08516540527344,72.25569686889648,74.07794189453125,72.91022804087628,73.08709529270955,74.11665104632584,0.0
73.86195373535156,73.97080378136963,72.78087831663224,72.87730525957215,22266000,2020-10-05,2020,10,05,73.29889678955078,72.52837677001953,73.816943359375,73.22746993903493,73.22797878253206,74.09236982982064,0.0
72.24256896972656,73.89872472726182,72.00150162978693,73.34302981047601,24908000,2020-10-06,2020,10,06,73.14093322753907,72.46863098144532,73.62073402404785,72.899169615932,73.04881321987348,73.91603846257404,1.0
72.58305358886719,73.01398659465444,71.37572976422659,72.78186873545032,34924000,2020-10-07,2020,10,07,73.04838409423829,72.69269943237305,73.38048706054687,72.79379760691036,72.9641295956282,73.7889833077493,1.0
73.85747528076172,74.05977162493527,72.82163275093039,72.82163275093039,23756000,2020-10-08,2020,10,08,73.0070297241211,72.97919616699218,73.26594314575195,73.14835683152756,73.12655617010124,73.79551119722986,1.0
75.3133316040039,75.3779423631946,74.03244738324081,74.29339324316747,28706000,2020-10-09,2020,10,09,73.5716766357422,73.32842102050782,73.2522747039795,73.87001508901977,73.52415187631227,73.94016264581442,0.0
77.99388885498047,79.22209237291605,76.17570169087834,76.6941197671101,49652000,2020-10-12,2020,10,12,74.39806365966797,73.84848022460938,73.37621269226074,75.24463967767346,74.33683161591838,74.32646648405517,0.0
78.11964416503906,79.03023185460579,77.69815359966466,78.7185848826081,32020000,2020-10-13,2020,10,13,75.57347869873047,74.35720596313476,73.45136604309081,76.20297450679539,75.02461591583179,74.68792016824071,0.0
77.94070434570312,78.91511398302691,77.06838713058733,78.46309657932929,38586000,2020-10-14,2020,10,14,76.64500885009765,74.84669647216796,73.56861877441406,76.78221778643132,75.55481393836197,74.99786326825632,0.0
77.49585723876953,78.28988929636522,76.79502880273567,76.90039766223265,30800000,2020-10-15,2020,10,15,77.37268524169922,75.18985748291016,73.72667961120605,77.02009760387739,75.90773097079655,75.23587454350567,0.0
78.18575286865234,78.58935964570976,77.68821438057086,77.82987417051896,28694000,2020-10-16,2020,10,16,77.94716949462891,75.75942306518554,74.00755996704102,77.40864935880238,76.32191683639721,75.51692974730679,0.0
76.27709197998047,78.93827529246002,75.94854717858597,78.55604873238526,32142000,2020-10-19,2020,10,19,77.6038101196289,76.00093688964844,74.26465682983398,77.03146356586174,76.31376686144084,75.58935282435822,1.0
77.33680725097656,78.40893331952527,75.83274697334672,75.90133950002632,44834000,2020-10-20,2020,10,20,77.4472427368164,76.51036071777344,74.48949584960937,77.13324479423335,76.49977422483163,75.7558325315492,1.0
79.19474792480469,80.45824119950993,78.1171537194259,78.20165053846085,51366000,2020-10-21,2020,10,21,77.69805145263672,77.1715301513672,74.93211479187012,77.8204125044238,76.98976948576755,76.08344705713117,0.0
80.28924560546875,80.6202780595189,78.78170437871775,79.18182232831037,28672000,2020-10-22,2020,10,22,78.25672912597656,77.8147071838379,75.39695167541504,78.64335687143878,77.58967427763609,76.48410859243079,0.0
81.56517028808594,81.63276168112569,80.54671846773708,80.82307564677458,27516000,2020-10-23,2020,10,23,78.93261260986328,78.4398910522461,75.88415603637695,79.61729467698784,78.31249177630598,76.96813868936202,-1.0
79.05259704589844,81.42798084092748,78.35921648129232,80.77039064509484,37066000,2020-10-26,2020,10,26,79.48771362304687,78.54576187133789,76.19712104797364,79.42906213329138,78.44705637720888,77.16670287150883,0.0
79.739013671875,79.86749950058454,78.67136249465581,79.31205483076742,24580000,2020-10-27,2020,10,27,79.96815490722656,78.70769882202148,76.53245239257812,79.53237931281926,78.6819577126977,77.41173435622572,0.0
75.3829116821289,77.6061920748562,75.28350410454713,77.526169998785,36680000,2020-10-28,2020,10,28,79.2057876586914,78.45191955566406,76.64930801391601,78.14922343592248,78.08213114249361,77.218477823978,1.0
77.89895629882812,79.21463727842118,75.66225161078412,75.66821288019602,40062000,2020-10-29,2020,10,29,78.72772979736328,78.49222946166992,76.84104347229004,78.06580105689103,78.04882662459168,77.2832960174469,1.0
80.57157135009766,83.8515741104925,79.74896165652687,83.11147415172613,86582000,2020-10-30,2020,10,30,78.52901000976563,78.73081130981446,77.2451171875,78.90105782129324,78.50750749359874,77.59651196327823,1.0
80.82107543945312,82.54781075571537,80.32403001583246,80.92694484052004,50708000,2020-11-02,2020,11,02,78.88270568847656,79.18520965576172,77.59307327270508,79.5410636940132,78.92815621839827,77.90365482760414,1.0
82.02294921875,82.5940555694379,80.35337648387689,81.10689314572127,33234000,2020-11-03,2020,11,03,79.33949279785156,79.65382385253906,78.08209228515625,80.36835886892547,79.49084586289362,78.29601663809312,1.0
86.93971252441406,88.04489847929796,84.79744773703756,85.00869358113158,71418000,2020-11-04,2020,11,04,81.65085296630859,80.4283203125,78.7999252319336,82.55881008742166,80.84518527178506,79.11931700905234,0.0
87.64750671386719,89.15205971819472,87.00830092284946,88.52379808897622,41316000,2020-11-05,2020,11,05,83.6005630493164,81.16414642333984,79.48942680358887,84.25504229623684,82.08197100039801,79.93160699790162,0.0
87.56698608398438,88.09782724144289,86.50330909504159,87.17929122904432,33218000,2020-11-06,2020,11,06,84.99964599609375,81.76432800292969,80.10210952758788,85.35902355881935,83.07924647797256,80.65885193223288,0.0
87.62911987304688,90.36585065496678,87.48099825668152,89.01587342882392,45366000,2020-11-09,2020,11,09,86.3612548828125,82.62198028564453,80.58387107849121,86.11572233022851,83.90649619148309,81.32274146469167,0.0
86.50529479980469,87.62911536400355,85.35761399079746,86.04303858212343,52722000,2020-11-10,2020,11,10,87.25772399902344,83.2986083984375,81.00315361022949,86.24557982008723,84.37900503184369,81.81635462886118,0.0
87.11766052246094,87.6897603825174,86.8519896401044,86.98296313256536,25280000,2020-11-11,2020,11,11,87.2933135986328,84.4720832824707,81.46200141906738,86.53627338754514,84.87694239591579,82.32127482915203,0.0
86.9749984741211,87.8910543983123,86.76425320396302,86.86515488727476,24950000,2020-11-12,2020,11,12,87.1588119506836,85.3796875,81.93595848083496,86.68251508307044,85.25840713875009,82.76451354906968,0.0
88.32598114013672,88.52579744416447,86.71207730594617,87.36221218021788,29998000,2020-11-13,2020,11,13,87.31061096191407,86.1551284790039,82.44296989440917,87.23033710209252,85.81614786788082,83.2942062622249,0.0
88.54268646240234,89.42195850614758,87.86222957357191,88.06154529307908,24936000,2020-11-16,2020,11,16,87.49332427978516,86.92728958129882,83.05624961853027,87.66778688886245,86.31188215896165,83.79408639433323,0.0
87.98451232910156,88.72262522891631,87.82794177697225,88.3220066615566,22942000,2020-11-17,2020,11,17,87.78916778564454,87.52344589233398,83.58863487243653,87.77336203560883,86.61599673593689,84.19319254739567,0.0
86.82291412353516,88.14953176958504,86.79110551593189,87.73996371336385,23470000,2020-11-18,2020,11,18,87.73021850585937,87.51176605224609,83.97004318237305,87.45654606491762,86.6536180791959,84.44365242373117,0.0
87.67484283447266,87.95666828061665,86.33704605723594,86.40538829182792,24998000,2020-11-19,2020,11,19,87.87018737792968,87.51449966430664,84.33932304382324,87.5293116547693,86.83929530766761,84.75139618577175,0.0
86.59476470947266,88.17586628085006,86.57836742642321,87.73896439031057,46270000,2020-11-20,2020,11,20,87.52394409179688,87.41727752685547,84.59080276489257,87.21779600633708,86.79483519885795,84.92696094703584,0.0
86.23043823242188,87.1768163929024,85.3785075217331,86.96309045255619,43232000,2020-11-23,2020,11,23,87.06149444580078,87.27740936279297,84.94969482421875,86.88867674836536,86.69221756850821,85.05110538625549,0.0
87.92137908935547,88.05657703434686,85.87404716605192,86.01371985509947,31560000,2020-11-24,2020,11,24,87.04886779785156,87.41901779174805,85.35881309509277,87.23291086202873,86.91570148154746,85.3244722484266,0.0
88.04812622070312,88.4015248131851,87.30802632263958,88.12069291597456,20916000,2020-11-25,2020,11,25,87.29391021728516,87.51206436157227,85.99207382202148,87.5046493149202,87.12159688878572,85.58387427117144,0.0
89.12969970703125,89.66700272281557,88.0983318394989,88.13064100960845,17698000,2020-11-27,2020,11,27,87.58488159179687,87.72753448486328,86.55361099243164,88.04633277895721,87.48670649227581,85.92157947758565,0.0
87.51679229736328,88.87496822192459,87.23148563078885,88.532946066684,36476000,2020-11-30,2020,11,30,87.769287109375,87.64661560058593,86.90087203979492,87.86981928509256,87.49217663865747,86.07350757948878,1.0
89.37374877929688,90.70235344347958,87.9457365334918,88.19425927970387,34738000,2020-12-01,2020,12,01,88.39794921875,87.72972183227539,87.32850570678711,88.37112911649399,87.83428066433662,86.38782201433564,0.0
90.85742950439453,91.24015665559668,88.94494656385221,89.37374841222957,24440000,2020-12-02,2020,12,02,88.98515930175782,88.01701354980469,87.77022972106934,89.19989591246083,88.38394408994412,86.81350596282572,0.0
90.79878234863281,91.81424594750905,90.59399832717298,90.66159730436907,24546000,2020-12-03,2020,12,03,89.53529052734375,88.41460037231445,87.96318321228027,89.73285805785149,88.82300559161698,87.19306177788565,0.0
90.85941314697266,91.11638480630795,90.31266767888276,90.68693830767911,27564000,2020-12-04,2020,12,04,89.88123321533203,88.73305740356446,88.12377853393555,90.10837642089189,89.19326151083678,87.54224282909769,0.0
90.4364242553711,91.07711656631574,89.7554744181883,90.41256401092022,26418000,2020-12-07,2020,12,07,90.4651596069336,89.11722335815429,88.26725044250489,90.21772569905163,89.41929110078418,87.81788253386631,0.0
90.39019775390625,90.55671131595713,89.27955115738008,89.97019374391972,21926000,2020-12-08,2020,12,08,90.66844940185547,89.53319931030273,88.40530433654786,90.27521638400317,89.5958195831905,88.06286765253074,0.0
88.67937469482422,91.17156455695005,87.86820215417026,90.06514232170667,30152000,2020-12-09,2020,12,09,90.2328384399414,89.6089988708496,88.51400833129883,89.74326915427685,89.42919323983534,88.12158319805225,0.0
88.2419662475586,88.53919540195353,86.5018067261836,87.96709564246592,27256000,2020-12-10,2020,12,10,89.72147521972656,89.62838287353516,88.57022361755371,89.24283485203743,89.21333378667734,88.13304835446432,0.0
88.56207275390625,88.69528361116092,87.48000378179067,87.63209957610775,24414000,2020-12-11,2020,12,11,89.26200714111329,89.57162017822266,88.64957733154297,89.01591415266039,89.09492268980233,88.17390815666867,0.0
87.48298645019531,89.33845810480415,87.34157694830203,88.22557404686317,32004000,2020-12-14,2020,12,14,88.67131958007812,89.56823959350587,88.6074275970459,88.50493825183871,88.8018433734949,88.10810560040572,0.0
87.86619567871094,88.04761998952515,86.9804618825303,87.69968970824085,29646000,2020-12-15,2020,12,15,88.16651916503906,89.41748428344727,88.57360305786133,88.29202406079612,88.63172561079966,88.08506640534492,0.0
87.62911987304688,88.12616535436386,87.28516373255606,88.12019650069875,30270000,2020-12-16,2020,12,16,87.95646820068359,89.0946533203125,88.55583343505859,88.07105599821303,88.44943365847462,88.04164266193246,0.0
86.87858581542969,88.06573557338609,86.41931774287319,87.9029989697556,32494000,2020-12-17,2020,12,17,87.68379211425781,88.70263366699218,88.55861701965333,87.67356593728523,88.16382495973103,87.93087473358965,0.0
86.0390625,87.23694384207946,85.50275307411921,87.19071746290244,80328000,2020-12-18,2020,12,18,87.17919006347657,88.22059860229493,88.4768280029297,87.12873145819015,87.7775045124982,87.75070124274133,0.0
86.45459747314453,86.52816530048314,84.44802360601581,85.16923859623337,36568000,2020-12-21,2020,12,21,86.9735122680664,87.82241592407226,88.46981964111328,86.90402012984161,87.53697595988385,87.62726223236943,0.0
85.66578674316406,86.356922316508,85.12276519323616,86.20905099106673,18734000,2020-12-22,2020,12,22,86.53343048095704,87.34997482299805,88.44158706665038,86.49127566761577,87.19675973865675,87.44045428145739,0.0
86.10717010498047,86.88305283827903,85.74233434577387,85.89493070938681,20676000,2020-12-23,2020,12,23,86.22904052734376,87.09275436401367,88.35087661743164,86.36324048007066,86.99865253253127,87.31347436777955,0.0
86.42875671386719,86.78415002145125,85.94463486726981,86.2373969207932,6936000,2020-12-24,2020,12,24,86.13907470703126,86.91143341064453,88.26990814208985,86.3850792246695,86.89503511095491,87.22921526244654,0.0
88.27975463867188,89.00733292960712,86.80079848338528,87.064232002517,27860000,2020-12-28,2020,12,28,86.58721313476562,86.8832015991211,88.22741088867187,87.01663769600361,87.14680229781469,87.32926693366252,0.0
87.4163818359375,89.09242384698962,87.28565862878375,88.86129951333892,25988000,2020-12-29,2020,12,29,86.77957000732422,86.87654113769531,88.22239036560059,87.14988574264824,87.1958167592919,87.33756361368391,0.0
86.4620590209961,87.73325807792254,85.77017251629067,87.5799184450094,26122000,2020-12-30,2020,12,30,86.93882446289062,86.73612747192382,88.07680587768554,86.92061016876418,87.06240626141917,87.25418201784316,0.0
87.07640838623047,87.42682637212828,86.25827343882948,86.25827343882948,20238000,2020-12-31,2020,12,31,87.13267211914062,86.68085632324218,87.88775482177735,86.97254290791962,87.06495210229397,87.23725115792845,0.0
85.90139770507812,87.51232090446479,84.88792115924691,87.35773744173892,38038000,2021-01-04,2021,01,04,87.0272003173828,86.58313751220703,87.64288558959962,86.61549450697244,86.85339675734483,87.11002676218786,0.0
86.53165435791016,86.86716163200951,85.39317306589093,85.7403601827037,22906000,2021-01-05,2021,01,05,86.67758026123047,86.63239669799805,87.42649765014649,86.58754779061833,86.79489813926561,87.05494357524599,1.0
86.25180053710938,86.8835433418619,84.44801616574587,84.62844693463107,52042000,2021-01-06,2021,01,06,86.44466400146484,86.61211700439453,87.2172664642334,86.47563203944867,86.69615312069149,86.97845363542208,0.0
88.83445739746094,88.89161277431286,86.33928693754939,86.48889508030167,45300000,2021-01-07,2021,01,07,86.91914367675781,86.92898406982422,87.13947944641113,87.26190715878609,87.08493571646856,87.15521616331563,0.0
89.8265609741211,89.95728419005279,88.15276380712189,88.87074794976554,41012000,2021-01-08,2021,01,08,87.46917419433593,87.30092315673828,87.19683876037598,88.11679176389775,87.5834130360426,87.40963029970455,0.0
87.81401062011719,89.18561060776798,87.50584487394376,88.77579233412943,24194000,2021-01-11,2021,01,11,87.85169677734375,87.43944854736328,87.17544097900391,88.0158647159709,87.62533986951077,87.44814275840774,0.0
